AGN,Z,n,R,NH,U,H1_4861.36A,O3_5007.00A,H1_6562.85A,N2_6584.00A,O1_6300.00A,S2_6720.00A,NE5_3345.99A,NE5_3426.03A,FE11_7891.87A,S12_7610.59A,FE7_5720.71A,FE7_5720.22A,FE7_6086.97A,S8_9914.00A,AL5_2.90450m,AL6_3.65932m,AL6_9.11329m,AL8_5.82933m,AL8_3.69722m,AL9_2.04444m,AR3_8.98898m,AR3_21.8253m,AR3_6.36676m,AR5_13.0985m,AR5_7.89971m,AR5_4.92778m,AR6_4.52800m,CA4_3.20610m,CA5_4.15739m,CA5_11.4792m,CA8_2.32117m,CL4_20.3197m,CL4_11.7629m,CL4_7.45009m,CL5_6.70733m,FE4_2.83562m,FE4_2.86447m,FE4_2.80554m,FE4_2.71569m,FE4_2.77325m,FE4_2.71341m,FE4_1.54429m,FE4_1.54122m,FE4_1.66239m,FE4_2.77563m,FE4_2.12139m,FE4_1.11332m,FE4_1.07611m,FE4_1.50700m,FE4_1.90740m,FE4_2.18716m,FE4_1.07749m,FE4_2.83081m,FE4_3.16981m,FE4_3.80820m,FE4_3.03352m,FE4_1.54322m,FE4_7.40704m,FE4_2.90821m,FE4_2.08829m,FE4_1.50629m,FE4_5.39606m,FE4_1.27087m,FE4_4.72617m,FE4_3.58762m,FE4_3.58878m,FE4_2.97281m,FE4_3.38592m,FE4_8.15106m,FE4_2.90104m,FE4_2.83329m,FE4_3.39109m,FE4_3.21932m,FE5_25.9131m,FE5_20.8407m,FE5_2.04669m,FE5_3.36066m,FE5_3.27093m,FE5_1.91721m,FE5_3.15073m,FE5_1.92100m,FE5_2.03959m,FE5_2.89265m,FE5_6.68535m,FE5_1.04005m,FE5_3.02517m,FE5_1.03533m,FE5_2.03151m,FE5_1.02599m,FE5_1.02140m,FE5_4.89702m,FE5_10.8962m,FE5_5.23472m,FE5_1.00817m,FE5_3.51633m,FE5_1.81848m,FE5_1.03480m,FE5_1.47688m,FE5_1.06742m,FE5_1.62393m,FE5_1.40642m,FE5_5.71894m,FE6_19.5527m,FE6_14.7670m,FE6_12.3074m,FE6_1.34929m
0,1,300,21.1,20,0.004601,0.011855,0.010038,0.03448,0.0027896,1.2024E-06,0.0017329,0,0,0,0,0,0,0,0,1.26E-20,0,0,0,0,0,0.0025539,0.00016667,3.0005E-07,8.95E-20,4.87E-20,0,0,3.1833E-12,0,0,0,3.9472E-07,3.1945E-07,1.6597E-11,0,9.1158E-08,4.3141E-08,2.6978E-08,2.0454E-08,1.2583E-08,5.9756E-09,4.7135E-09,3.8534E-09,2.9035E-10,1.8661E-09,2.2173E-10,4.6399E-10,3.5782E-10,1.3727E-09,1.1477E-10,8.904E-11,1.9337E-10,5.9354E-10,8.4894E-11,6.5381E-11,6.1836E-11,4.769E-10,1.7886E-11,2.8142E-11,2.0287E-11,2.163E-10,2.0627E-11,2.3388E-11,2.0116E-11,1.8655E-11,1.1013E-11,3.7608E-12,2.2668E-11,1.617E-12,9.1159E-12,3.9349E-12,3.9383E-12,7.9769E-13,6.9483E-18,3.5457E-18,1.85E-20,1.08E-20,8.9E-21,1.1E-20,5.7E-21,2.8E-21,2.6E-21,1.6E-21,5E-22,3E-22,2E-22,1E-22,2E-22,2E-22,1E-22,1E-22,2E-22,1E-22,1E-22,1E-22,1E-22,0,0,0,0,0,0,0,0,0,0
0,1,300,21.1,21,0.004601,0.018531,0.0095367,0.062335,0.015785,0.00012055,0.010805,0,0,0,0,0,0,0,0,3.4E-21,0,0,0,0,0,0.0047554,0.00032796,5.9738E-07,2.48E-20,1.35E-20,0,0,4.5971E-12,0,0,0,0.000000535,4.2626E-07,2.2835E-11,0,1.3458E-07,6.3748E-08,3.9771E-08,3.0042E-08,1.8528E-08,8.7768E-09,6.2755E-09,5.1267E-09,4.0509E-10,2.7489E-09,3.2402E-10,5.8766E-10,4.4916E-10,1.8174E-09,1.6453E-10,1.3077E-10,2.4295E-10,8.7605E-10,1.2976E-10,1.0144E-10,9.4083E-11,6.3449E-10,2.8748E-11,4.287E-11,2.9561E-11,2.8636E-10,3.2652E-11,3.0738E-11,3.1662E-11,2.8837E-11,1.7028E-11,5.7418E-12,3.3993E-11,2.5249E-12,1.3495E-11,5.81E-12,5.9075E-12,1.1946E-12,1.9444E-18,9.806E-19,4.7E-21,2.9E-21,2.4E-21,2.8E-21,1.5E-21,7E-22,7E-22,4E-22,1E-22,1E-22,0,0,0,0,0,0,1E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,21.1,22,0.004601,0.00067979,0.00038272,0.0050593,0.001276,8.7186E-06,0.00091459,0,0,0,0,0,0,0,0,2.1E-21,0,0,0,0,0,0.0027308,0.00025295,4.9278E-07,1.91E-20,1.05E-20,0,0,2.998E-12,0,0,0,4.0184E-07,2.9249E-07,1.8638E-11,0,8.1662E-08,3.8931E-08,2.3973E-08,1.7706E-08,1.1069E-08,5.1727E-09,2.1543E-09,1.753E-09,1.5158E-10,1.646E-09,1.5647E-10,1.3053E-10,9.4871E-11,6.0439E-10,7.1498E-11,6.492E-11,5.1577E-11,5.3041E-10,8.4186E-11,7.2023E-11,5.9541E-11,2.1695E-10,2.3591E-11,2.648E-11,1.4052E-11,9.5231E-11,2.6019E-11,8.2564E-12,2.438E-11,1.9959E-11,1.1786E-11,3.5909E-12,2.2832E-11,1.8492E-12,8.3115E-12,3.5254E-12,3.9746E-12,7.8162E-13,1.5799E-18,7.435E-19,2.2E-21,2E-21,1.6E-21,1.2E-21,1E-21,3E-22,3E-22,3E-22,1E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,21.1,23,0.004601,1.2539E-08,1.7722E-14,5.2825E-08,2.2621E-11,7.801E-14,2.6022E-11,0,0,0,0,0,0,0,0,1E-22,0,0,0,0,0,0.00010236,0.000056555,1.6212E-07,4.2E-21,2.4E-21,0,0,2.4662E-13,0,0,0,7.6876E-08,3.2769E-08,5.7669E-12,0,4.2648E-09,2.1166E-09,1.2017E-09,7.7066E-10,5.2484E-10,2.2515E-10,2.5001E-12,1.9783E-12,3.2044E-13,7.9146E-11,1.8733E-12,6.2118E-15,3.0863E-15,5.5976E-13,4.2253E-13,9.3245E-13,1.744E-15,2.7327E-11,6.6171E-12,9.7556E-12,4.0184E-12,2.4484E-13,7.4145E-12,1.537E-12,1.5154E-13,8.8198E-14,6.9181E-12,1.6183E-15,5.3188E-12,2.3207E-12,1.3704E-12,2.2504E-13,2.2264E-12,3.0148E-13,4.7631E-13,1.8412E-13,3.9155E-13,6.4982E-14,4.749E-19,1.497E-19,0,2E-22,1E-22,0,1E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,21,20,0.007293,0.012134,0.012367,0.035192,0.0016492,4.2739E-07,0.0010701,0,0,0,0,0,0,0,0,1.248E-19,0,0,0,0,0,0.0026003,0.00016976,3.0561E-07,1.0157E-18,5.517E-19,0,0,5.3936E-12,0,0,0,7.3596E-07,5.9575E-07,3.0953E-11,1E-21,1.2181E-07,5.7646E-08,3.6048E-08,2.7333E-08,1.6815E-08,7.9854E-09,6.2982E-09,5.1489E-09,3.9017E-10,2.4938E-09,2.9797E-10,6.2318E-10,4.8065E-10,1.8344E-09,1.5423E-10,1.1965E-10,2.5974E-10,7.9318E-10,1.1391E-10,8.7721E-11,8.2974E-11,6.3724E-10,2.4036E-11,3.7798E-11,2.7262E-11,2.8905E-10,2.7671E-11,3.1428E-11,2.699E-11,2.5032E-11,1.4777E-11,5.0512E-12,3.0274E-11,2.1695E-12,1.2181E-11,5.2583E-12,5.2597E-12,1.0649E-12,1.9828E-17,1.0112E-17,5.17E-20,3E-20,2.49E-20,3.06E-20,1.58E-20,7.7E-21,7.3E-21,4.4E-21,1.5E-21,1E-21,5E-22,4E-22,5E-22,4E-22,3E-22,3E-22,6E-22,2E-22,2E-22,1E-22,2E-22,0,1E-22,0,0,0,0,0,0,0,0
0,1,300,21,21,0.007293,0.026749,0.017565,0.089694,0.019564,0.00013244,0.011721,0,0,0,0,0,0,0,0,5.8E-21,0,0,0,0,0,0.0073316,0.00050575,9.2133E-07,4.88E-20,2.65E-20,0,0,1.0197E-11,0,0,0,0.000001345,1.0707E-06,5.737E-11,0,2.6208E-07,1.2414E-07,7.7447E-08,5.8499E-08,3.6078E-08,1.709E-08,1.2209E-08,9.9736E-09,7.8572E-10,5.3528E-09,6.2875E-10,1.139E-09,8.7059E-10,3.5355E-09,3.1921E-10,2.5377E-10,4.7089E-10,1.7059E-09,2.5194E-10,1.9701E-10,1.8267E-10,1.2344E-09,5.5841E-11,8.3219E-11,5.7361E-11,5.5707E-10,6.3431E-11,5.9593E-11,6.1503E-11,5.5997E-11,3.3066E-11,1.1146E-11,6.6252E-11,4.9034E-12,2.628E-11,1.1314E-11,1.1514E-11,2.3251E-12,3.8508E-18,1.9409E-18,9.1E-21,5.7E-21,4.7E-21,5.3E-21,3E-21,1.3E-21,1.3E-21,8E-22,3E-22,1E-22,1E-22,1E-22,1E-22,1E-22,0,1E-22,1E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,21,22,0.007293,0.00097237,0.00069899,0.0072384,0.0015604,9.4125E-06,0.00097926,0,0,0,0,0,0,0,0,1.42E-20,0,0,0,0,0,0.0042054,0.00038989,7.5975E-07,1.502E-19,8.22E-20,0,0,6.6458E-12,0,0,0,1.0099E-06,7.3428E-07,4.6813E-11,2E-22,1.5874E-07,7.5682E-08,4.6602E-08,3.4414E-08,2.1516E-08,1.0054E-08,4.1784E-09,3.4E-09,2.9301E-10,3.1995E-09,3.0278E-10,2.5181E-10,1.83E-10,1.1721E-09,1.3829E-10,1.2564E-10,9.9491E-11,1.031E-09,1.6313E-10,1.3964E-10,1.1537E-10,4.2079E-10,4.5752E-11,5.1293E-11,2.719E-11,1.8468E-10,5.0469E-11,1.5939E-11,4.7286E-11,3.8687E-11,2.2845E-11,6.9561E-12,4.4433E-11,3.585E-12,1.6158E-11,6.853E-12,7.7351E-12,1.5189E-12,3.1288E-18,1.4716E-18,4.3E-21,3.8E-21,3.1E-21,2.3E-21,1.9E-21,6E-22,6E-22,5E-22,2E-22,0,1E-22,0,0,0,0,0,1E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,21,23,0.007293,1.2689E-08,3.2324E-14,5.344E-08,2.7569E-11,8.4272E-14,2.7616E-11,0,0,0,0,0,0,0,0,8E-22,0,0,0,0,0,0.00015757,0.000087156,2.4992E-07,3.32E-20,1.89E-20,0,0,5.4658E-13,0,0,0,1.9317E-07,8.225E-08,1.4483E-11,1E-22,8.2929E-09,4.1158E-09,2.3367E-09,1.4983E-09,1.0205E-09,4.3773E-10,4.8486E-12,3.8366E-12,6.195E-13,1.5389E-10,3.6261E-12,1.1981E-14,5.9521E-15,1.0854E-12,8.1746E-13,1.8052E-12,3.3635E-15,5.3136E-11,1.2829E-11,1.8926E-11,7.79E-12,4.7483E-13,1.4391E-11,2.9788E-12,2.9331E-13,1.7102E-13,1.3429E-11,3.1239E-15,1.0323E-11,4.501E-12,2.6578E-12,4.3616E-13,4.3343E-12,5.8484E-13,9.2623E-13,3.58E-13,7.6227E-13,1.2632E-13,9.405E-19,2.964E-19,0,4E-22,3E-22,0,1E-22,0,0,0,1E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,20.9,20,0.01156,0.012458,0.014308,0.035956,0.0010065,1.5497E-07,0.00067464,0,0,0,0,0,0,0,0,1.941E-19,0,0,0,0,0,0.0026181,0.00017111,3.0805E-07,1.9233E-18,1.0435E-18,1E-22,0,8.9793E-12,0,0,0,1.2878E-06,1.0436E-06,5.4224E-11,4.3E-21,1.5136E-07,7.162E-08,4.4787E-08,3.3971E-08,2.0899E-08,9.9248E-09,7.8261E-09,6.398E-09,4.9623E-10,3.0994E-09,3.7896E-10,7.9096E-10,6.1018E-10,2.2799E-09,1.9615E-10,1.5218E-10,3.2974E-10,9.8581E-10,1.4405E-10,1.1085E-10,1.0492E-10,7.9183E-10,3.057E-11,4.7975E-11,3.4673E-11,3.5924E-10,3.4953E-11,3.9971E-11,3.4106E-11,3.1648E-11,1.8686E-11,6.4112E-12,3.7529E-11,2.7426E-12,1.5136E-11,6.5352E-12,6.5201E-12,1.3219E-12,3.639E-17,1.8555E-17,9.42E-20,5.47E-20,4.53E-20,5.57E-20,2.88E-20,1.41E-20,1.33E-20,8E-21,2.7E-21,1.7E-21,9E-22,7E-22,9E-22,8E-22,5E-22,6E-22,1E-21,4E-22,3E-22,3E-22,3E-22,1E-22,2E-22,1E-22,1E-22,1E-22,1E-22,0,0,0,0
0,1,300,20.9,21,0.01156,0.037645,0.030745,0.12545,0.023165,0.00014573,0.012368,0,0,0,0,0,0,0,0,3.58E-20,0,0,0,0,0,0.011025,0.00076104,1.3865E-06,3.69E-19,2.004E-19,0,0,2.1868E-11,0,0,0,3.1896E-06,2.5383E-06,1.3604E-10,8E-22,4.8451E-07,2.2946E-07,1.4315E-07,1.0816E-07,6.6706E-08,3.1598E-08,2.2557E-08,1.8428E-08,1.4866E-09,9.8971E-09,1.1899E-09,2.1492E-09,1.6431E-09,6.5332E-09,6.0401E-10,4.8025E-10,8.8871E-10,3.1542E-09,4.735E-10,3.7001E-10,3.4327E-10,2.2807E-09,1.0575E-10,1.571E-10,1.0855E-10,1.0294E-09,1.1912E-10,1.1275E-10,1.1553E-10,1.0522E-10,6.2146E-11,2.1043E-11,1.2229E-10,9.2143E-12,4.8585E-11,2.0919E-11,2.1253E-11,4.2951E-12,7.0677E-18,3.562E-18,1.67E-20,1.03E-20,8.5E-21,9.8E-21,5.4E-21,2.5E-21,2.4E-21,1.5E-21,5E-22,3E-22,2E-22,1E-22,2E-22,1E-22,1E-22,1E-22,2E-22,1E-22,0,0,1E-22,0,0,0,0,0,0,0,0,0,0
0,1,300,20.9,22,0.01156,0.0013511,0.0012078,0.010045,0.0018083,0.000010073,0.001012,0,0,0,0,0,0,0,0,2.21E-20,0,0,0,0,0,0.0063125,0.00058625,1.1427E-06,2.842E-19,1.554E-19,0,0,1.424E-11,0,0,0,2.3935E-06,1.7395E-06,1.1097E-10,7E-22,2.9299E-07,1.3966E-07,8.599E-08,6.3517E-08,3.9714E-08,1.8556E-08,7.6907E-09,6.2579E-09,5.5221E-10,5.9057E-09,5.7139E-10,4.7221E-10,3.4317E-10,2.1574E-09,2.6083E-10,2.3713E-10,1.8657E-10,1.9032E-09,3.0613E-10,2.6196E-10,2.1645E-10,7.7449E-10,8.6591E-11,9.6664E-11,5.1305E-11,3.3992E-10,9.4707E-11,2.9994E-11,8.8746E-11,7.2604E-11,4.2881E-11,1.311E-11,8.1913E-11,6.7294E-12,2.9824E-11,1.265E-11,1.426E-11,2.802E-12,5.7425E-18,2.7007E-18,7.8E-21,6.9E-21,5.6E-21,4.3E-21,3.5E-21,1.1E-21,1.1E-21,9E-22,4E-22,1E-22,1E-22,0,1E-22,0,0,1E-22,1E-22,1E-22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,20.9,23,0.01156,1.2948E-08,5.5671E-14,5.4362E-08,3.1778E-11,9.0264E-14,2.8336E-11,0,0,0,0,0,0,0,0,1.3E-21,0,0,0,0,0,0.00023634,0.000131,3.758E-07,6.29E-20,3.57E-20,0,0,1.1707E-12,0,0,0,4.5772E-07,1.9478E-07,3.4325E-11,2E-22,1.5284E-08,7.5843E-09,4.3056E-09,2.7614E-09,1.8808E-09,8.0671E-10,8.9061E-12,7.047E-12,1.1648E-12,2.8364E-10,6.829E-12,2.2405E-14,1.113E-14,1.9937E-12,1.5385E-12,3.4003E-12,6.2895E-15,9.7945E-11,2.4037E-11,3.5455E-11,1.4592E-11,8.7216E-13,2.7203E-11,5.6042E-12,5.5234E-13,3.1413E-13,2.5169E-11,5.8628E-15,1.9349E-11,8.4346E-12,4.9817E-12,8.2066E-13,7.9804E-12,1.0963E-12,1.7073E-12,6.5991E-13,1.4035E-12,2.3273E-13,1.7262E-18,5.439E-19,1E-22,7E-22,5E-22,0,3E-22,0,0,1E-22,2E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,20.8,20,0.01832,0.012885,0.015913,0.036921,0.00062688,5.6637E-08,0.0004232,0,0,0,0,0,0,0,0,2.751E-19,0,0,0,0,0,0.0026192,0.00017143,3.0862E-07,3.5958E-18,1.9491E-18,2E-22,0,1.4809E-11,0,0,0,2.1684E-06,1.7598E-06,9.1432E-11,1.8E-20,1.7887E-07,8.4622E-08,5.2918E-08,4.0156E-08,2.4705E-08,1.1732E-08,9.2488E-09,7.5611E-09,6.0505E-10,3.6637E-09,4.6207E-10,9.6176E-10,7.4211E-10,2.695E-09,2.3917E-10,1.8555E-10,4.0103E-10,1.1653E-09,1.7427E-10,1.3397E-10,1.2693E-10,9.3578E-10,3.7274E-11,5.8334E-11,4.2277E-11,4.2466E-10,4.2227E-11,4.8736E-11,4.1221E-11,3.8278E-11,2.2605E-11,7.7957E-12,4.4211E-11,3.3169E-12,1.7887E-11,7.7251E-12,7.681E-12,1.5606E-12,6.3415E-17,3.2344E-17,1.659E-19,9.63E-20,7.97E-20,9.8E-20,5.08E-20,2.48E-20,2.34E-20,1.41E-20,4.8E-21,3.1E-21,1.5E-21,1.2E-21,1.5E-21,1.4E-21,9E-22,1E-21,1.8E-21,7E-22,6E-22,5E-22,5E-22,1E-22,3E-22,1E-22,2E-22,1E-22,1E-22,0,0,0,0
0,1,300,20.8,21,0.01832,0.051608,0.052017,0.17014,0.025745,0.000162,0.012757,0,0,0,0,0,0,0,0,5.09E-20,0,0,0,0,0,0.016063,0.0011099,2.0222E-06,6.9E-19,3.746E-19,0,0,4.5195E-11,0,0,0,0.000007163,5.7022E-06,3.0566E-10,3.5E-21,8.6692E-07,4.1033E-07,2.5598E-07,1.9359E-07,1.1939E-07,5.6556E-08,4.0389E-08,3.2996E-08,2.8242E-09,1.7714E-08,2.2592E-09,4.0649E-09,3.1095E-09,1.1703E-08,1.1471E-09,9.1181E-10,1.6818E-09,5.6456E-09,8.8339E-10,6.8888E-10,6.403E-10,4.0836E-09,2.0075E-10,2.963E-10,2.0611E-10,1.8439E-09,2.2162E-10,2.1444E-10,2.1509E-10,1.9617E-10,1.1592E-10,3.9687E-11,2.1778E-10,1.7178E-11,8.6931E-11,3.7443E-11,3.7848E-11,7.6742E-12,1.2317E-17,6.21E-18,2.96E-20,1.83E-20,1.51E-20,1.73E-20,9.6E-21,4.4E-21,4.2E-21,2.6E-21,9E-22,5E-22,3E-22,2E-22,3E-22,2E-22,1E-22,2E-22,3E-22,1E-22,1E-22,1E-22,1E-22,0,0,0,0,0,0,0,0,0,0
0,1,300,20.8,22,0.01832,0.0018202,0.0019993,0.013494,0.0019397,0.000010701,0.0010091,0,0,0,0,0,0,0,0,3.13E-20,0,0,0,0,0,0.0091721,0.000854,1.6652E-06,5.315E-19,2.903E-19,0,0,2.9398E-11,0,0,0,5.3713E-06,3.9037E-06,2.4919E-10,2.9E-21,5.2266E-07,2.4901E-07,1.5331E-07,1.1332E-07,7.0862E-08,3.3107E-08,1.3677E-08,1.1129E-08,1.0414E-09,1.0538E-08,1.0791E-09,8.8287E-10,6.4172E-10,3.8373E-09,4.923E-10,4.4793E-10,3.4889E-10,3.3962E-09,5.6945E-10,4.8659E-10,4.0249E-10,1.3773E-09,1.6413E-10,1.817E-10,9.6888E-11,6.0461E-10,1.7593E-10,5.6476E-11,1.6494E-10,1.3502E-10,7.9788E-11,2.4644E-11,1.4553E-10,1.2519E-11,5.3208E-11,2.2574E-11,2.5336E-11,4.9938E-12,1.0008E-17,4.7084E-18,1.38E-20,1.22E-20,1E-20,7.5E-21,6.2E-21,1.9E-21,1.9E-21,1.6E-21,8E-22,1E-22,2E-22,0,1E-22,0,0,2E-22,2E-22,1E-22,0,1E-22,0,0,0,0,0,0,0,0,0,0,0
0,1,300,20.8,23,0.01832,1.3308E-08,9.1744E-14,5.5604E-08,3.3838E-11,9.5853E-14,2.8095E-11,0,0,0,0,0,0,0,0,1.8E-21,0,0,0,0,0,0.00034304,0.00019073,5.4742E-07,1.176E-19,6.67E-20,0,0,2.4157E-12,0,0,0,1.0268E-06,4.3692E-07,7.7062E-11,1E-21,2.7239E-08,1.351E-08,7.6686E-09,4.9217E-09,3.3526E-09,1.4378E-09,1.5807E-11,1.2507E-11,2.1923E-12,5.056E-10,1.2878E-11,4.177E-14,2.0751E-14,3.539E-12,2.8988E-12,6.4138E-12,1.1727E-14,1.7461E-10,4.4676E-11,6.5815E-11,2.711E-11,1.5479E-12,5.1552E-11,1.0524E-11,1.0415E-12,5.5761E-13,4.6739E-11,1.101E-14,3.5945E-11,1.5675E-11,9.2628E-12,1.5413E-12,1.4168E-11,2.0383E-12,3.043E-12,1.1765E-12,2.4918E-12,4.1444E-13,3.0084E-18,9.483E-19,1E-22,1.2E-21,9E-22,0,5E-22,0,0,1E-22,3E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,20.7,20,0.02903,0.013446,0.01733,0.038121,0.00039673,2.1021E-08,0.00026087,0,0,0,0,0,0,0,0,8.96E-20,0,0,0,0,0,0.0026068,0.00017094,3.0774E-07,1.6941E-18,9.176E-19,1E-22,0,2.4344E-11,0,0,0,3.5597E-06,2.8937E-06,1.5035E-10,1.83E-20,2.0593E-07,9.7391E-08,6.0903E-08,4.6243E-08,2.845E-08,1.3511E-08,1.0648E-08,8.7047E-09,7.2393E-10,4.219E-09,5.5285E-10,1.1467E-09,8.8506E-10,3.1035E-09,2.8616E-10,2.2201E-10,4.7829E-10,1.342E-09,2.0648E-10,1.5854E-10,1.5038E-10,1.0773E-09,4.4597E-11,6.9554E-11,5.0583E-11,4.8904E-10,4.9945E-11,5.8312E-11,4.8781E-11,4.5338E-11,2.6782E-11,9.2951E-12,5.0703E-11,3.9283E-12,2.0593E-11,8.896E-12,8.8089E-12,1.7947E-12,1.068E-16,5.4521E-17,2.886E-19,1.676E-19,1.387E-19,1.706E-19,8.84E-20,4.31E-20,4.07E-20,2.46E-20,8.3E-21,5.3E-21,2.6E-21,2.2E-21,2.7E-21,2.4E-21,1.6E-21,1.7E-21,3.1E-21,1.1E-21,1E-21,8E-22,9E-22,2E-22,5E-22,2E-22,3E-22,2E-22,2E-22,0,0,0,0
0,1,300,20.7,21,0.02903,0.066109,0.086655,0.21384,0.019343,0.000027309,0.0081937,0,0,0,0,0,0,0,0,1.66E-20,0,0,0,0,0,0.0225,0.0015558,2.8344E-06,3.251E-19,1.764E-19,0,0,9.0092E-11,0,0,0,0.000015279,0.000012175,6.5264E-10,3.6E-21,1.5243E-06,7.2069E-07,4.4963E-07,3.4064E-07,2.1006E-07,9.951E-08,7.1302E-08,5.8251E-08,5.5272E-09,3.1167E-08,4.4099E-09,7.9228E-09,6.0685E-09,2.0677E-08,2.2413E-09,1.7794E-09,3.282E-09,9.932E-09,1.6704E-09,1.2973E-09,1.2104E-09,7.2093E-09,3.9061E-10,5.7093E-10,4.0238E-10,3.2578E-09,4.1668E-10,4.2151E-10,4.0492E-10,3.7028E-10,2.1903E-10,7.6466E-11,3.7958E-10,3.2421E-11,1.5284E-10,6.5874E-11,6.5967E-11,1.3462E-11,2.0745E-17,1.047E-17,5.17E-20,3.2E-20,2.64E-20,3.02E-20,1.68E-20,7.6E-21,7.3E-21,4.6E-21,1.6E-21,8E-22,5E-22,3E-22,5E-22,4E-22,2E-22,3E-22,6E-22,2E-22,2E-22,2E-22,2E-22,0,1E-22,0,0,0,0,0,0,0,0
0,1,300,20.7,22,0.02903,0.0023814,0.0032021,0.017562,0.0018994,0.000011281,0.00098443,0,0,0,0,0,0,0,0,4.09E-20,0,0,0,0,0,0.012793,0.0011951,2.3312E-06,1.0022E-18,5.47E-19,0,0,5.8525E-11,0,0,0,0.000011446,8.3238E-06,5.317E-10,1.19E-20,9.1453E-07,4.3526E-07,2.6795E-07,1.9836E-07,1.2404E-07,5.7947E-08,2.386E-08,1.9414E-08,2.0109E-09,1.8447E-08,2.0866E-09,1.6837E-09,1.2243E-09,6.6972E-09,9.5132E-10,8.6627E-10,6.6563E-10,5.9454E-09,1.0715E-09,9.129E-10,7.5687E-10,2.4027E-09,3.1864E-10,3.4809E-10,1.8733E-10,1.0552E-09,3.2999E-10,1.0893E-10,3.0964E-10,2.5382E-10,1.5014E-10,4.7218E-11,2.5273E-10,2.3545E-11,9.3111E-11,3.9521E-11,4.3997E-11,8.7248E-12,1.6855E-17,7.9382E-18,2.41E-20,2.14E-20,1.75E-20,1.32E-20,1.09E-20,3.3E-21,3.4E-21,2.8E-21,1.4E-21,2E-22,3E-22,1E-22,2E-22,1E-22,0,3E-22,4E-22,2E-22,0,1E-22,1E-22,0,0,0,0,0,0,0,0,0,0
0,1,300,20.7,23,0.02903,1.3013E-08,1.4596E-13,5.5245E-08,3.2796E-11,1.001E-13,2.7166E-11,0,0,0,0,0,0,0,0,6E-22,0,0,0,0,0,0.00047778,0.00026672,7.6596E-07,5.54E-20,3.14E-20,0,0,4.8064E-12,0,0,0,2.1872E-06,9.3112E-07,1.6438E-10,1E-21,4.7591E-08,2.358E-08,1.3383E-08,8.6013E-09,5.8596E-09,2.5127E-09,2.7493E-11,2.1753E-11,4.2197E-12,8.8374E-10,2.4841E-11,7.9291E-14,3.9401E-14,6.1574E-12,5.5863E-12,1.2375E-11,2.2267E-14,3.0522E-10,8.3949E-11,1.2335E-10,5.0905E-11,2.6922E-12,1.0003E-10,2.013E-11,2.0086E-12,9.7013E-13,8.7614E-11,2.1148E-14,6.743E-11,2.9434E-11,1.741E-11,2.9485E-12,2.4574E-11,3.8301E-12,5.3174E-12,2.0566E-12,4.3221E-12,7.2316E-13,5.0668E-18,1.5988E-18,2E-22,2E-21,1.5E-21,1E-22,8E-22,0,0,2E-22,5E-22,0,0,0,0,0,0,1E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,300,20.6,20,0.04601,0.014159,0.018743,0.039553,0.00025485,7.9922E-09,0.00015669,0,0,0,0,0,0,0,0,1.09E-19,0,0,0,0,0,0.0025801,0.00016961,3.0534E-07,3.2753E-18,1.7719E-18,1E-22,0,4.0083E-11,0,0,0,5.7341E-06,4.6704E-06,2.4266E-10,2.981E-19,2.3581E-07,1.1147E-07,6.971E-08,5.2971E-08,3.2591E-08,1.5477E-08,1.2193E-08,9.968E-09,8.7013E-10,4.8329E-09,6.645E-10,1.3722E-09,1.0594E-09,3.5551E-09,3.4395E-10,2.6684E-10,5.725E-10,1.5373E-09,2.4512E-10,1.8792E-10,1.785E-10,1.2337E-09,5.3604E-11,8.3231E-11,6.0798E-11,5.6022E-10,5.9162E-11,7.0088E-11,5.7818E-11,5.3798E-11,3.179E-11,1.1123E-11,5.7785E-11,4.661E-12,2.3581E-11,1.019E-11,1.0039E-11,2.0525E-12,1.7595E-16,8.9954E-17,5.031E-19,2.922E-19,2.419E-19,2.975E-19,1.542E-19,7.52E-20,7.09E-20,4.29E-20,1.43E-20,9.4E-21,4.6E-21,3.8E-21,4.7E-21,4.3E-21,2.8E-21,3E-21,5.3E-21,2E-21,1.7E-21,1.4E-21,1.6E-21,4E-22,9E-22,4E-22,5E-22,3E-22,4E-22,0,0,0,0
