Z,U,R,n,NH,agn_percent,redshift,Lbol,L12um,W1L,W2L,W3L,W4L,w12_wrong,w23_wrong
1,-3.154777894,21.241001,1000,19,20,0,1,0.001713375,-10.65332676,-10.97995505,-13.93472964,-16.41711824,0.323520232,2.858717875
1,-3.154777894,21.591,300,24,20,0,1,9.10E-06,0.340840559,-1.98809467,-7.530685926,-10.19399128,2.323430975,5.519076131
1,-3.154777894,21.491001,300,19,20,0,1,0.001698932,-10.64942917,-10.9778723,-13.92749489,-16.06206354,0.325408447,2.854740063
1,-3.154777894,21.491001,300,19.5,20,0,1,0.001832979,-10.74683723,-11.1422864,-14.57419533,-16.66783258,0.394643309,3.300523444
1,-3.154777894,21.491001,300,20,20,0,1,0.003156921,-10.86413177,-11.3124801,-15.12988529,-17.47521661,0.449227019,3.674835883
1,-3.154777894,21.491001,300,20.5,20,0,1,0.008066757,-10.8792376,-11.32119594,-15.46488385,-18.03707384,0.442088362,4.040691531
1,-3.154777894,21.491001,300,21,20,0,1,0.017585044,-10.90704668,-11.3385568,-15.8930054,-18.49165447,0.430314976,4.490623307
1,-3.154777894,21.491001,300,21.5,20,0,1,0.025987207,-10.90083637,-11.33907419,-16.1447272,-18.60424669,0.436375482,4.759338331
1,-3.154777894,21.491001,300,22,20,0,1,0.02613534,-10.78667556,-11.27490572,-16.12225054,-18.56450156,0.487047723,4.800941804
1,-3.154777894,21.491001,300,22.5,20,0,1,0.019542033,-10.39697444,-11.04309331,-15.85402879,-18.37060081,0.647323205,4.754672682
1,-3.154777894,21.491001,300,23,20,0,1,0.007548767,-9.176169301,-10.30866836,-15.04643398,-17.74643631,1.140456764,4.660009414
1,-3.154777894,21.491001,300,23.5,20,0,1,3.79E-04,-5.455165059,-8.025101214,-12.78148612,-15.80898326,2.591355618,4.66317902
1,-3.145693958,21.241001,1000,24,0,0,1,4.11E-07,3.979719915,-0.8356248,-6.074066484,-11.0689659,4.786865744,5.259830577
1,-3.145693958,21.141001,1000,19,0,0,1,0.001683487,-10.61568095,-10.75254737,-13.6069542,-16.67714618,0.134385618,2.770868829
1,-3.145693958,21.141001,1000,19.5,0,0,1,0.001809779,-10.67513802,-10.87474891,-13.97612376,-17.5797855,0.19869927,3.00693839
1,-3.145693958,21.141001,1000,20,0,0,1,0.003381043,-10.74023118,-10.98512053,-14.51047876,-18.62689998,0.244805639,3.43512208
1,-3.145693958,21.141001,1000,20.5,0,0,1,0.009022277,-10.76665873,-10.99492276,-15.0863734,-19.42122663,0.226636284,4.039696108
1,-3.145693958,21.141001,1000,21,0,0,1,0.019613467,-10.81559519,-11.0173103,-15.65916222,-20.00917082,0.19737902,4.62518383
1,-3.145693958,21.141001,1000,21.5,0,0,1,0.028460726,-10.82236531,-11.01866128,-15.94610047,-20.16719786,0.19015605,4.92832185
1,-3.145693958,21.141001,1000,22,0,0,1,0.026287851,-10.69912822,-10.94574873,-15.86741782,-20.1107403,0.241131338,4.920321103
1,-3.145693958,21.141001,1000,22.5,0,0,1,0.019440961,-10.30513365,-10.71185775,-15.58644364,-19.90888162,0.40343755,4.865472429
1,-3.145693958,21.141001,1000,23,0,0,1,0.007476684,-9.074345119,-9.975334543,-14.7599187,-19.27362783,0.903935564,4.758637695
1,-3.145693958,21.141001,1000,23.5,0,0,1,3.65E-04,-5.320884908,-7.689498442,-12.47448786,-17.30604268,2.384212461,4.746662135
0.1,-3.138405855,21.241001,1000,19.5,5,0,1,0.002489883,-10.6344561,-11.01668934,-13.9285041,-16.51516259,0.377813963,2.830078779
0.1,-3.138405855,21.241001,1000,20,5,0,1,0.002851536,-10.85072569,-11.32428666,-14.19124899,-17.02049859,0.472683707,2.781325356
0.1,-3.138405855,21.241001,1000,20.5,5,0,1,0.00349221,-10.84708625,-11.32010121,-14.3093568,-17.4844569,0.472091069,2.911277546
0.1,-3.138405855,21.241001,1000,21,5,0,1,0.005436382,-10.85268505,-11.32140588,-14.5908911,-18.16651588,0.467472966,3.210478392
0.1,-3.138405855,21.241001,1000,21.5,5,0,1,0.010608978,-10.87440023,-11.33008923,-15.06835685,-18.89250736,0.453488866,3.7113156
0.1,-3.138405855,21.241001,1000,22,5,0,1,0.020624314,-10.91082411,-11.34434871,-15.6045075,-19.46521116,0.429584678,4.261619045
0.1,-3.138405855,21.241001,1000,22.5,5,0,1,0.029201559,-10.90832708,-11.33855226,-15.89237733,-19.61342607,0.425183985,4.567478928
0.1,-3.138405855,21.241001,1000,23,5,0,1,0.028074791,-10.78857956,-11.26790253,-15.84737205,-19.55946704,0.47490139,4.591025021
0.1,-3.138405855,21.241001,1000,23.5,5,0,1,0.020864161,-10.39696392,-11.03509827,-15.56439833,-19.35927416,0.6360307,4.53270049
0.1,-3.138405855,21.341002,1000,24,5,0,1,0.007938435,-9.165210036,-10.29448366,-14.67405568,-18.29798744,1.133935673,4.373271054
0.1,-3.138405855,21.241001,1000,19,5,0,1,0.002398981,-10.55711704,-10.89316095,-13.82411455,-16.37805838,0.329958084,2.8528397
0.1,-3.138405855,21.591,300,24,5,0,1,0.007922489,-9.161136874,-10.29546854,-14.63082822,-17.22282099,1.13995422,4.334838783
0.1,-3.138405855,21.491001,300,19,5,0,1,0.00238681,-10.55164911,-10.88763179,-13.81741189,-16.34049109,0.329906179,2.851869771
0.1,-3.138405855,21.491001,300,19.5,5,0,1,0.002475353,-10.6293049,-11.01136438,-13.91914257,-16.40509997,0.377649238,2.826721437
0.1,-3.138405855,21.491001,300,20,5,0,1,0.002821932,-10.84709504,-11.32033969,-14.16797747,-16.683978,0.472384888,2.765001096
0.1,-3.138405855,21.491001,300,20.5,5,0,1,0.003435575,-10.84345944,-11.31621402,-14.2667537,-16.95082105,0.4718493,2.878578661
0.1,-3.138405855,21.491001,300,21,5,0,1,0.0053178,-10.84888749,-11.31734276,-14.51858791,-17.4196765,0.467227894,3.153711263
0.1,-3.138405855,21.491001,300,21.5,5,0,1,0.010401443,-10.87014858,-11.32581399,-14.98397093,-17.97016843,0.453500118,3.646381685
0.1,-3.138405855,21.491001,300,22,5,0,1,0.020267401,-10.90583948,-11.33964716,-15.52215965,-18.42630673,0.429938042,4.199218177
0.1,-3.138405855,21.491001,300,22.5,5,0,1,0.02867845,-10.90237841,-11.33351186,-15.82105541,-18.54096178,0.426205074,4.513726195
0.1,-3.138405855,21.491001,300,23,5,0,1,0.027741948,-10.78279576,-11.26297899,-15.78179801,-18.48962332,0.475881869,4.542564446
0.1,-3.138405855,21.491001,300,23.5,5,0,1,0.020655357,-10.39076223,-11.03047249,-15.49687267,-18.29010637,0.637789124,4.482289959
1,-3.11650891,21.441,1000,24,60,0,1,9.11E-06,0.443511142,-2.403077222,-8.240110823,-12.35032848,2.835562045,5.733382595
1,-3.11650891,21.341002,1000,19,60,0,1,0.001780472,-10.71688058,-11.3163286,-14.21355963,-15.99487486,0.597366595,2.834311313
1,-3.11650891,21.341002,1000,19.5,60,0,1,0.001986772,-10.84851958,-11.48765727,-15.02787283,-17.01156456,0.639232974,3.434418712
1,-3.11650891,21.341002,1000,20,60,0,1,0.003224581,-11.08093096,-11.76217653,-15.78943914,-18.19695335,0.68425415,3.880076239
1,-3.11650891,21.341002,1000,20.5,60,0,1,0.00726986,-11.09335803,-11.77481774,-16.02945074,-18.63231393,0.68423392,4.122072451
1,-3.11650891,21.341002,1000,21,60,0,1,0.015243902,-11.1101057,-11.79320956,-16.36333183,-19.02631439,0.685422699,4.459083608
1,-3.11650891,21.341002,1000,21.5,60,0,1,0.023420214,-11.10083943,-11.79847555,-16.63625362,-19.1251801,0.69982606,4.739773843
1,-3.11650891,21.341002,1000,22,60,0,1,0.024940408,-10.99394807,-11.7418509,-16.63658074,-19.10096375,0.750939402,4.79716777
1,-3.11650891,21.341002,1000,22.5,60,0,1,0.019054602,-10.61138446,-11.5147189,-16.38886182,-18.92690113,0.908857258,4.766164487
1,-3.11650891,21.341002,1000,23,60,0,1,0.007457497,-9.404816527,-10.78596749,-15.61263033,-18.32516198,1.393663876,4.696120646
1,-3.11650891,21.341002,1000,23.5,60,0,1,5.44E-04,-5.750174292,-8.524132373,-13.47453599,-16.5908882,2.799284208,4.809153379
1,-3.11650891,21.691,300,24,60,0,1,2.11E-04,-3.454860877,-5.390247191,-11.18769628,-14.20592232,1.941974919,5.713503609
1,-3.11650891,21.591,300,19,60,0,1,0.001764436,-10.71009743,-11.31044744,-14.21522588,-15.65330396,0.598318154,2.842041291
1,-3.11650891,21.591,300,19.5,60,0,1,0.001963119,-10.84535748,-11.48664892,-15.02670716,-16.34087253,0.641521432,3.434833034
1,-3.11650891,21.591,300,20,60,0,1,0.003162234,-11.07137323,-11.7530453,-15.75802816,-17.2569853,0.684673466,3.860156609
1,-3.11650891,21.591,300,20.5,60,0,1,0.007106641,-11.08362423,-11.76553337,-15.99432335,-17.62627352,0.684659272,4.098980771
1,-3.11650891,21.591,300,21,60,0,1,0.014881625,-11.10021221,-11.78377139,-16.32250359,-17.98621731,0.685870011,4.430818076
1,-3.11650891,21.591,300,21.5,60,0,1,0.022690311,-11.09109885,-11.78900551,-16.56994145,-18.11431907,0.700175519,4.685850068
1,-3.11650891,21.591,300,22,60,0,1,0.023936646,-10.98443608,-11.73256992,-16.55578531,-18.12525192,0.751274284,4.728380502
1,-3.11650891,21.591,300,22.5,60,0,1,0.018190135,-10.60181177,-11.50529521,-16.30278846,-17.95890712,0.909121095,4.691643674
1,-3.11650891,21.591,300,23,60,0,1,0.007096562,-9.39466217,-10.77575009,-15.51944739,-17.354016,1.393700749,4.614472725
1,-3.11650891,21.591,300,23.5,60,0,1,3.99E-04,-5.716652339,-8.504522796,-13.30461288,-15.59649132,2.81395975,4.656012153
1,-3.115884638,21.591,300,24,0,0,1,6.99E-06,0.761562346,-1.474824894,-7.11246239,-9.978951865,2.228444555,5.649700395
1,-3.115884638,21.491001,300,19,0,0,1,0.002601153,-9.800514348,-10.39273885,-14.074,-16.6987372,0.588003576,3.604052132
1,-3.115884638,21.491001,300,19.5,0,0,1,0.00272719,-10.01812903,-10.67932643,-14.41943224,-17.14516379,0.662377529,3.665932444
1,-3.115884638,21.491001,300,20,0,0,1,0.004214108,-10.20983647,-10.90000089,-14.80556023,-17.87091166,0.693780437,3.843145814
1,-3.115884638,21.491001,300,20.5,0,0,1,0.00968838,-10.25809404,-10.91127612,-15.18584491,-18.38989506,0.654744103,4.252283271
1,-3.115884638,21.491001,300,21,0,0,1,0.020113565,-10.34129719,-10.93581683,-15.66391905,-18.77791964,0.592588244,4.740580798
1,-3.115884638,21.491001,300,21.5,0,0,1,0.028298534,-10.36578359,-10.93629889,-15.92213081,-18.86590063,0.566429192,5.010586254
1,-3.115884638,21.491001,300,22,0,0,1,0.026068563,-10.24399175,-10.86371855,-15.83892837,-18.80635752,0.616213152,4.997611292
1,-3.115884638,21.491001,300,22.5,0,0,1,0.019290915,-9.853732712,-10.63122364,-15.55120441,-18.6063418,0.775920535,4.93508233
1,-3.115884638,21.491001,300,23,0,0,1,0.007417031,-8.633604594,-9.898949,-14.70657934,-17.97696723,1.269242107,4.807263781
1,-3.115884638,21.491001,300,23.5,0,0,1,3.64E-04,-4.906006302,-7.625661713,-12.38639243,-16.02769089,2.734707106,4.750374451
0.1,-3.104853811,21.241001,1000,19.5,10,0,1,0.002457875,-10.64264113,-11.05342503,-13.92400328,-16.47178596,0.406370813,2.792507793
0.1,-3.104853811,21.241001,1000,20,10,0,1,0.002833488,-10.87767911,-11.37940118,-14.23111971,-16.9791578,0.501065985,2.763409215
0.1,-3.104853811,21.241001,1000,20.5,10,0,1,0.003477959,-10.88506403,-11.39038332,-14.36514504,-17.51651585,0.504823418,2.891782728
0.1,-3.104853811,21.241001,1000,21,10,0,1,0.005395649,-10.89158489,-11.39356453,-14.64172476,-18.19044207,0.501221176,3.18265524
0.1,-3.104853811,21.241001,1000,21.5,10,0,1,0.010506252,-10.91367379,-11.40440487,-15.11041124,-18.9008969,0.48913672,3.671906508
0.1,-3.104853811,21.241001,1000,22,10,0,1,0.020442035,-10.94915497,-11.42024098,-15.64812286,-19.46501934,0.467917736,4.221726427
0.1,-3.104853811,21.241001,1000,22.5,10,0,1,0.029019528,-10.94559782,-11.41493312,-15.93180446,-19.61216244,0.465213548,4.523155754
0.1,-3.104853811,21.241001,1000,23,10,0,1,0.02823618,-10.8274988,-11.34568073,-15.8960886,-19.55949341,0.514688149,4.554897184
0.1,-3.104853811,21.241001,1000,23.5,10,0,1,0.021022877,-10.43740701,-11.1139404,-15.61660348,-19.3603102,0.675371506,4.498859735
0.1,-3.104853811,21.341002,1000,24,10,0,1,0.008036784,-9.208987039,-10.37503577,-14.7362903,-18.2976558,1.171684526,4.347277069
0.1,-3.104853811,21.241001,1000,19,10,0,1,0.002366971,-10.56681367,-10.93654603,-13.80964508,-16.3276542,0.363782492,2.800218457
0.1,-3.104853811,21.591,300,24,10,0,1,0.007983774,-9.20440941,-10.37465229,-14.68504498,-17.22328046,1.176775531,4.30223872
0.1,-3.104853811,21.491001,300,19,10,0,1,0.002353772,-10.5614216,-10.93112352,-13.80304131,-16.2890705,0.3637538,2.799241924
0.1,-3.104853811,21.491001,300,19.5,10,0,1,0.002442339,-10.63750862,-11.04818925,-13.91480243,-16.35805436,0.406271867,2.789258856
0.1,-3.104853811,21.491001,300,20.5,10,0,1,0.003417164,-10.8818148,-11.38664502,-14.32092979,-16.96248784,0.504336356,2.85747168
0.1,-3.104853811,21.491001,300,21.5,10,0,1,0.010282142,-10.90995967,-11.40048501,-15.02661477,-17.97716292,0.488946706,3.606797868
0.1,-3.104853811,21.491001,300,22,10,0,1,0.020083398,-10.9444502,-11.41562886,-15.56702312,-18.42677896,0.468062199,4.159833926
0.1,-3.104853811,21.491001,300,22.5,10,0,1,0.028483888,-10.94022991,-11.4100912,-15.85774038,-18.54154069,0.465826217,4.46639375
0.1,-3.104853811,21.491001,300,23,10,0,1,0.027791512,-10.82187968,-11.34080734,-15.82532121,-18.49193522,0.515538727,4.501010979
0.1,-3.104853811,21.491001,300,23.5,10,0,1,0.02073048,-10.43131346,-11.10919165,-15.54334659,-18.29355854,0.676884625,4.442607642
1,-3.096747183,21.241001,1000,24,5,0,1,8.37E-07,2.821464768,-1.07273494,-6.405278984,-11.05473402,3.868521933,5.31648748
1,-3.096747183,21.141001,1000,19,5,0,1,0.001688889,-10.62172036,-10.80631237,-13.7349902,-16.63948427,0.18170887,2.824550954
1,-3.096747183,21.141001,1000,19.5,5,0,1,0.001818929,-10.68656614,-10.9349597,-14.23146037,-17.55135043,0.247206773,3.164375645
1,-3.096747183,21.141001,1000,20,5,0,1,0.003188198,-10.77623448,-11.08384909,-14.77620632,-18.62484283,0.307845237,3.563194602
1,-3.096747183,21.141001,1000,20.5,5,0,1,0.008712217,-10.79563327,-11.09152707,-15.26136443,-19.38735233,0.29493795,4.084218283
1,-3.096747183,21.141001,1000,21,5,0,1,0.019189759,-10.83297785,-11.10999791,-15.78244014,-19.97355794,0.273972424,4.625623542
1,-3.096747183,21.141001,1000,21.5,5,0,1,0.028132627,-10.8321654,-11.109191,-16.05445448,-20.12789895,0.272670664,4.917458606
1,-3.096747183,21.141001,1000,22,5,0,1,0.027711501,-10.7146133,-11.04065554,-16.02350284,-20.0742525,0.322205572,4.954915665
1,-3.096747183,21.141001,1000,22.5,5,0,1,0.020581348,-10.32197105,-10.80730755,-15.75031782,-19.87306956,0.483790522,4.906271981
1,-3.096747183,21.141001,1000,23,5,0,1,0.00792929,-9.094815515,-10.07159706,-14.93741101,-19.23874278,0.981730868,4.809891054
1,-3.096747183,21.141001,1000,23.5,5,0,1,3.89E-04,-5.351050302,-7.784240857,-12.6664356,-17.27212571,2.451214375,4.812064555
1,-3.096747183,21.391001,300,19.5,5,0,1,0.001757032,-10.68695673,-10.9398162,-14.17064911,-16.91279336,0.251861532,3.106569151
1,-3.096747183,21.391001,300,20,5,0,1,0.003035764,-10.77186755,-11.07992981,-14.63489782,-17.80497573,0.308358998,3.443477534
1,-3.096747183,21.391001,300,20.5,5,0,1,0.008393245,-10.79123717,-11.08769996,-15.09396821,-18.48301616,0.295587925,3.946965426
1,-3.096747183,21.391001,300,21,5,0,1,0.018680064,-10.82820693,-11.10573132,-15.62448214,-18.99057176,0.274589383,4.500394282
1,-3.096747183,21.391001,300,21.5,5,0,1,0.027482803,-10.8271159,-11.10441253,-15.91817078,-19.10754107,0.273070729,4.81084981
1,-3.096747183,21.391001,300,22,5,0,1,0.026989188,-10.7094025,-11.0359855,-15.88867406,-19.05531982,0.322897546,4.848569789
1,-3.096747183,21.391001,300,22.5,5,0,1,0.020055267,-10.31669589,-10.80258565,-15.60904351,-18.85673736,0.484497215,4.793968989
1,-3.096747183,21.391001,300,23,5,0,1,0.007722472,-9.08932745,-10.06647729,-14.77889225,-18.22926254,0.982246886,4.681617513
1,-3.096747183,21.391001,300,23.5,5,0,1,3.80E-04,-5.346653304,-7.779199729,-12.48656617,-16.28351031,2.450721328,4.662616901
1,-3.096747183,21.491001,300,24,5,0,1,6.13E-06,0.853449193,-1.53638866,-7.0918876,-10.20763482,2.37953162,5.555742448
1,-3.096747183,21.391001,300,19,5,0,1,0.001668248,-10.6194018,-10.8059602,-13.7100217,-16.2663579,0.183747868,2.803510205
0.1,-3.08380934,21.441,1000,24,60,0,1,0.008045481,-9.558908215,-10.94376707,-15.01033106,-17.7981016,1.396525733,4.021134354
0.1,-3.08380934,21.341002,1000,19,60,0,1,0.002063953,-10.67827968,-11.3161303,-13.6670605,-15.6280442,0.634855768,2.337514481
0.1,-3.08380934,21.341002,1000,19.5,60,0,1,0.002214874,-10.78685716,-11.44457198,-13.90073327,-15.87826559,0.656004258,2.428081175
0.1,-3.08380934,21.341002,1000,20,60,0,1,0.002781912,-11.09454958,-11.79302795,-14.40603013,-16.64880883,0.700393483,2.552696728
0.1,-3.08380934,21.341002,1000,20.5,60,0,1,0.003475973,-11.16984332,-11.87741695,-14.61891559,-17.3258669,0.710355287,2.6718064
0.1,-3.08380934,21.341002,1000,21,60,0,1,0.005154119,-11.18638084,-11.89373446,-14.86702212,-17.94379124,0.710151245,2.907602799
0.1,-3.08380934,21.341002,1000,21.5,60,0,1,0.009736325,-11.21423092,-11.91703628,-15.28330709,-18.52439043,0.705322153,3.319055397
0.1,-3.08380934,21.341002,1000,22,60,0,1,0.018925544,-11.24611987,-11.93967012,-15.8097662,-19.01158797,0.695320339,3.841942816
0.1,-3.08380934,21.341002,1000,22.5,60,0,1,0.026971415,-11.24227841,-11.94210332,-16.10547896,-19.13621792,0.701313771,4.143115132
0.1,-3.08380934,21.341002,1000,23,60,0,1,0.026948532,-11.13304439,-11.88205338,-16.07994847,-19.09203535,0.751303702,4.176646791
0.1,-3.08380934,21.341002,1000,23.5,60,0,1,0.020373343,-10.75709348,-11.66167183,-15.8180932,-18.90433469,0.909307277,4.126363113
0.1,-3.08380934,21.691,300,24,60,0,1,0.007886187,-9.545491196,-10.93096318,-14.94512179,-16.78178488,1.39789447,3.971344412
0.1,-3.08380934,21.591,300,19,60,0,1,0.002047,-10.66979553,-11.3076534,-13.65878751,-15.57865965,0.634861009,2.337868703
0.1,-3.08380934,21.591,300,19.5,60,0,1,0.002196091,-10.77899178,-11.43650512,-13.89227505,-15.72424357,0.655798398,2.428243332
0.1,-3.08380934,21.591,300,20,60,0,1,0.002749346,-11.08732846,-11.78472448,-14.39042763,-16.19291633,0.699281803,2.547406948
0.1,-3.08380934,21.591,300,20.5,60,0,1,0.00340774,-11.16453029,-11.8707098,-14.58640197,-16.64549714,0.708927811,2.650556289
0.1,-3.08380934,21.591,300,21,60,0,1,0.005001263,-11.18089783,-11.88689209,-14.81240888,-17.1118576,0.708754597,2.867345493
0.1,-3.08380934,21.591,300,21.5,60,0,1,0.009465812,-11.20835078,-11.91008903,-15.22754519,-17.54790975,0.704221088,3.277821898
0.1,-3.08380934,21.591,300,22,60,0,1,0.018472376,-11.23953224,-11.9325881,-15.76157694,-17.93342522,0.694818306,3.806927806
0.1,-3.08380934,21.591,300,22.5,60,0,1,0.026288747,-11.23464764,-11.93445588,-16.0412182,-18.05208816,0.701348049,4.092888624
0.1,-3.08380934,21.591,300,23,60,0,1,0.026258428,-11.12483697,-11.87404724,-16.01632122,-18.01950283,0.751588876,4.127149521
0.1,-3.08380934,21.591,300,23.5,60,0,1,0.01985827,-10.74772148,-11.65305055,-15.75183263,-17.83506498,0.910219979,4.074771686
0.1,-3.050951708,21.241001,1000,19.5,20,0,1,0.002394226,-10.66105494,-11.12636288,-13.90762722,-16.38106781,0.461086233,2.714075427
0.1,-3.050951708,21.241001,1000,20,20,0,1,0.002744241,-10.8827303,-11.42336184,-14.23802159,-16.91087522,0.539932947,2.732115558
0.1,-3.050951708,21.241001,1000,20.5,20,0,1,0.003448727,-10.95086069,-11.50948449,-14.44413259,-17.57715812,0.5588584,2.850282048
0.1,-3.050951708,21.241001,1000,21,20,0,1,0.005312781,-10.95915108,-11.51567612,-14.71306302,-18.23319368,0.55658663,3.126765168
0.1,-3.050951708,21.241001,1000,21.5,20,0,1,0.010293053,-10.9820966,-11.5295889,-15.16343206,-18.91099145,0.54688225,3.592210065
0.1,-3.050951708,21.241001,1000,22,20,0,1,0.02005057,-11.01675942,-11.54776655,-15.69834521,-19.45833736,0.5290655,4.13563091
0.1,-3.050951708,21.241001,1000,22.5,20,0,1,0.028553471,-11.01235857,-11.54397054,-15.98783806,-19.60200281,0.528905852,4.440544761
0.1,-3.050951708,21.241001,1000,23,20,0,1,0.028162705,-10.89660872,-11.47704512,-15.96004667,-19.55110617,0.578393878,4.478316207
0.1,-3.050951708,21.241001,1000,23.5,20,0,1,0.021044759,-10.50948871,-11.24755994,-15.6856343,-19.35385927,0.738395291,4.424897617
0.1,-3.050951708,21.341002,1000,24,20,0,1,0.008112555,-9.28823866,-10.51329751,-14.82330152,-18.28754085,1.232218935,4.285762215
0.1,-3.050951708,21.241001,1000,19,20,0,1,0.002301922,-10.58618118,-11.01791638,-13.77816156,-16.22138872,0.426169781,2.698912947
0.1,-3.050951708,21.591,300,24,20,0,1,0.008025843,-9.282869662,-10.51085554,-14.76504757,-17.21338018,1.23595115,4.235616843
0.1,-3.050951708,21.491001,300,19,20,0,1,0.002289273,-10.58079467,-11.0125732,-13.77176099,-16.18095953,0.426213555,2.698089964
0.1,-3.050951708,21.491001,300,19.5,20,0,1,0.002380243,-10.65600567,-11.12122953,-13.89878933,-16.2601211,0.461007167,2.711150168
0.1,-3.050951708,21.491001,300,20,20,0,1,0.002715446,-10.87817293,-11.41797649,-14.21771925,-16.55687271,0.539084585,2.719899839
0.1,-3.050951708,21.491001,300,20.5,20,0,1,0.003375945,-10.94802053,-11.50585373,-14.39568711,-16.98477787,0.55805253,2.812320599
0.1,-3.050951708,21.491001,300,21,20,0,1,0.005157034,-10.95613598,-11.51195192,-14.6331618,-17.46345802,0.555861843,3.062586938
